file,S,N,sum_A,min_S_per_N,var_S_per_N,mean_S_per_N,est_p,fragility,web_type,dispersion,robustness,robustness_hat,residRf,log10d,web_type_fac,.fitted,.resid,fstar,resid_simple,resid_fstar
data/M_PL_007.csv,36,15,70,1,25.822222222222226,4.666666666666667,0.12962962962962962,0.541814627825364,PL,4.8160493827160495,0.23855555555555555,0.47829702172453337,-0.21962981661908043,0.6826909314331416,PL,-0.19598023012800797,-0.02364958649107246,0.737794857953372,-0.023649586491072516,-0.0019362378949219494
data/M_PL_008.csv,38,10,88,2,13.36,8.8,0.23157894736842105,0.2300316264107262,PL,1.1666028708133969,0.6182105263157894,0.7669696926741135,-0.15175784727348438,0.06692304082096627,PL,-0.019211611487831078,-0.1325462357856533,0.24924323789855726,-0.1325462357856533,3.049231160284771e-4
data/M_PL_009.csv,118,23,214,1,49.168241965973536,9.304347826086957,0.07885040530582167,0.32352452764692086,PL,4.867757203981223,0.3570508474576271,0.6748240597507834,-0.3194246248954521,0.6873289081774084,PL,-0.19731165509327248,-0.12211296980217962,0.5208361827401933,-0.12211296980217967,-0.00862493502730488
data/M_PL_010.csv,76,30,424,3,49.382222222222225,14.133333333333333,0.18596491228070175,0.21750767310934113,PL,2.8442590753613595,0.6305526315789474,0.7795430234557239,-0.1519396953117115,0.453969152492098,PL,-0.13032102065520285,-0.021618674656508657,0.34782869376454395,-0.021618674656508685,0.11978466283558098
data/M_PL_011.csv,13,13,44,1,2.3905325443786984,3.3846153846153846,0.2603550295857988,0.6542228936081489,PL,0.522406587495345,0.3953846153846154,0.3907992453104407,0.04960750899276434,-0.2819913552880363,PL,0.08095131802533763,-0.03134380903257329,0.5732715755828113,-0.03134380903257328,0.06493082859333238
data/M_PL_012.csv,55,28,121,1,24.14668367346939,4.321428571428571,0.07857142857142857,0.7403827818453798,PL,5.148631725417441,0.12563636363636363,0.3309370098506948,-0.1339808545182566,0.7116918284481271,PL,-0.204305523770014,0.07032466925175743,0.9446883056153937,0.0703246692517574,-0.0356313935330079
data/M_PL_013.csv,56,8,68,1,19.25,8.5,0.15178571428571427,0.22556456155947138,PL,1.9209558823529411,0.4732142857142857,0.7714494411458429,-0.30122115272624295,0.2835173907488929,PL,-0.08138939734795927,-0.21983175537828367,0.30695395890743066,-0.21983175537828364,-0.07951369991471591
data/M_PL_014.csv,81,28,139,1,40.891581632653065,4.964285714285714,0.06128747795414462,0.6504494721552061,PL,7.732318793491285,0.13175308641975308,0.3935662690454091,-0.21779744142504076,0.8883097511247552,PL,-0.2550072682010313,0.03720982677599055,0.9054567403562375,0.037209826775990607,-0.04220994716677745
data/M_PL_015.csv,666,130,2809,1,269.69994082840236,21.607692307692307,0.032443982443982444,0.22159420082505046,PL,12.07670846877641,0.2948198198198198,0.7754357155092926,-0.4835859793551298,1.0819485825768815,PL,-0.31059520851545863,-0.17299077083967118,0.5321894093405091,-0.17299077083967118,-0.06292432730401382
data/M_PL_016.csv,179,25,326,1,66.0384,13.04,0.07284916201117318,0.23774169463920553,PL,4.69536486958906,0.4320558659217877,0.759251319707068,-0.3302024394390068,0.6716693462703106,PL,-0.19281626134340343,-0.13738617809560336,0.43055795598260893,-0.13738617809560338,-0.0032817091455695224
data/M_PL_017.csv,79,24,253,1,71.91493055555556,10.541666666666666,0.13343881856540085,0.2808812253887188,PL,5.911654120317095,0.31473417721518987,0.7164280893215835,-0.4043845973960913,0.7717090163827166,PL,-0.22153467060863533,-0.18284992678745596,0.5024158959973541,-0.18284992678745593,-0.0641862950881173
data/M_PL_018.csv,105,38,352,1,33.45706371191136,9.263157894736842,0.08822055137844612,0.37510552685313747,PL,3.293203403244955,0.2578857142857143,0.6256849572729746,-0.36700875886114825,0.517618555546036,PL,-0.14859286825662762,-0.21841589060452063,0.5236983951097651,-0.2184158906045206,-0.10577403125496793
data/M_PL_019.csv,85,39,262,1,30.869165023011174,6.717948717948718,0.07903469079939668,0.5234932824400512,PL,4.23186173395838,0.14887058823529412,0.4935208885675023,-0.3276361293246547,0.6265314697171422,PL,-0.1798585215711623,-0.14777760775349238,0.7033518040112136,-0.14777760775349236,-0.10816475314128468
data/M_PL_020.csv,91,19,130,1,55.711911357340725,6.842105263157895,0.07518796992481203,0.41395210552072964,PL,7.530291315332867,0.15195604395604395,0.5896715044256712,-0.43409185052322646,0.876811777554529,PL,-0.25170654249552316,-0.1823853080277033,0.6656586480162527,-0.18238530802770336,-0.12449088635375638
data/M_PL_021.csv,677,90,1005,1,223.20555555555555,11.166666666666666,0.016494337764647957,0.39963547257307774,PL,19.658859199815794,0.06039290989660266,0.6028373741744043,-0.5399716175303196,1.2935583121939846,PL,-0.3713420583683292,-0.16862955916199046,0.7709775309414069,-0.16862955916199052,-0.16516857885446629
data/M_PL_022.csv,45,20,62,1,7.49,3.1,0.06888888888888889,0.9326833960891586,PL,2.24968458781362,0.13048888888888888,0.2203329191399145,0.0631722849780475,0.35212163305614536,PL,-0.1010836317021616,0.1642559166802091,1.0337670277913202,0.1642559166802091,-0.005287357091813771
data/M_PL_023.csv,72,22,91,1,32.48140495867768,4.136363636363637,0.05744949494949495,0.7256077572739696,PL,7.401516728221272,0.15333333333333332,0.3407479689727492,-0.12105890939269703,0.8693207250283989,PL,-0.24955608446191477,0.12849717506921773,0.9751638417358844,0.12849717506921776,0.0012844899064669568
data/M_PL_024.csv,18,10,29,1,3.09,2.9,0.16111111111111112,0.7281623878261292,PL,0.8938505747126437,0.24166666666666667,0.33903813119618753,-0.030170945507204117,-0.04873507628425805,PL,0.013990388660128689,-0.044161334167332804,0.7141719991660005,-0.04416133416733281,-0.010052515988495853
data/M_PL_025.csv,44,12,113,2,46.90972222222222,9.416666666666666,0.21401515151515152,0.2345140587491431,PL,3.9154333713238585,0.5666363636363636,0.7624802890584791,-0.1988495776144933,0.5927798380052853,PL,-0.1701694335145806,-0.02868014409991268,0.4046834922637237,-0.028680144099912708,0.10898899878954788
data/M_PL_026.csv,54,104,181,1,2.9229844674556213,1.7403846153846154,0.03222934472934473,2.6253618795929317,PL,1.6253755453878966,0.10111111111111111,7.31525450813668e-4,1.7264729907040428,0.2109537212818367,PL,-0.060558529401269566,1.7870315201053124,2.685920408994201,1.7870315201053122,0.09552751799153562
data/M_PL_027.csv,60,17,108,1,8.93425605536332,6.352941176470588,0.10588235294117647,0.4219183487554556,PL,1.2574138151992824,0.35,0.5824015751999105,-0.22808165124454444,0.09947822763167652,PL,-0.02855723585350074,-0.1995244153910437,0.4504755846089563,-0.1995244153910437,-0.06890759744258979
data/M_PL_028.csv,139,40,331,1,45.799375,8.275,0.059532374100719425,0.4323809535682882,PL,5.205175767241191,0.11663309352517985,0.5729158225670082,-0.450985952906532,0.7164353992556053,PL,-0.20566726164534585,-0.24531869126118613,0.6380482152136341,-0.2453186912611861,-0.17495702536301433
data/M_PL_029.csv,118,48,303,1,16.464843750000004,6.3125,0.05349576271186441,0.596705870234866,PL,2.4687595050553788,0.17352542372881355,0.4342747847635711,-0.2297687060363205,0.3924787850657879,PL,-0.11266896786820284,-0.11709973816811765,0.7093748381030688,-0.1170997381681177,-0.08053698710621413
data/M_PL_030.csv,53,27,93,1,3.28395061728395,3.4444444444444446,0.0649895178197065,0.9254148632922846,PL,0.8914436855195628,0.21566037735849056,0.223947571701299,0.14107524065077515,-0.04990608697050272,PL,0.014326550945587525,0.12674868970518763,0.9110883123466971,0.1267486897051876,0.0435793761630153
data/M_PL_031.csv,49,47,145,1,4.077863286555002,3.0851063829787235,0.06296135475466783,1.2082658744519232,PL,1.238568469019802,0.11093877551020408,0.11286793919914605,0.3192046499621273,0.09292001971923931,PL,-0.026674569720513387,0.3458792196826407,1.2349404441724365,0.34587921968264057,0.018879122392934017
data/M_PL_032.csv,33,6,42,1,45.333333333333336,7,0.21212121212121213,0.22774006296854535,PL,5.102453102453103,0.4303030303030303,0.769267060326565,-0.3419569067284244,0.7077790217292288,PL,-0.20318227351736112,-0.13877463321106326,0.4309223364859065,-0.1387746332110632,-0.004728257578318462
data/M_PL_033.csv,34,12,128,2,25.555555555555557,10.666666666666666,0.3137254901960784,0.19412973118136603,PL,1.644199346405229,0.5551176470588235,0.8031177274936319,-0.2507526217598105,0.21595447123036376,PL,-0.06199409574703541,-0.1887585260127751,0.25612382692840147,-0.18875852601277504,-0.05463029955424836
data/M_PL_034.csv,128,25,265,2,107.04,10.6,0.0828125,0.29091266688989953,PL,9.26186320754717,0.401671875,0.7065701519592454,-0.30741545811010046,0.966698362422705,PL,-0.27751030343153765,-0.029905154678562806,0.5684229703214372,-0.029905154678562806,0.06810878453081132
data/M_PL_035.csv,36,60,165,1,6.120833333333334,2.75,0.0763888888888889,1.4312336170731388,PL,2.055734427609428,0.07972222222222222,0.06100170924245268,0.510955839295361,0.31296700912022407,PL,-0.08984350552467046,0.6007993448200315,1.5210771225978093,0.6007993448200315,0.026750587103776605
data/M_PL_036.csv,12,9,22,1,0.691358024691358,2.4444444444444446,0.2037037037037037,0.803840935624553,PL,0.22521511410400294,0.36516666666666664,0.290946919553428,0.1690076022912197,-0.6474024674987128,PL,0.18584996332013465,-0.016842361028914954,0.6179909723044184,-0.01684236102891501,0.062058362073892925
data/M_PL_037.csv,40,9,55,1,5.432098765432098,6.111111111111111,0.1527777777777778,0.3313219576240629,PL,0.7530864197530863,0.44175,0.6673071902269014,-0.2269280423759371,-0.12315518386788277,PL,0.03535418468972079,-0.2622822270656579,0.2959677729343421,-0.2622822270656579,-0.12283225517176999
