7194,4514,73,10,911,954,460,441,76,9,0,117,0,0,0,0,0,4,2,0
7,38,1384,18,49,0,0,4,279,266,0,0,83,27,7,5,4,0,0,0
0,10,12,1437,7,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0
3,3,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
