340,9,115,8,0,10,6,0,20,8,0,0,0,2,0,0,0,0,3
6,86,13,105,74,58,20,2,2,0,12,0,0,2,0,0,2,3,0
0,39,10,42,71,66,7,0,0,0,2,0,0,0,0,0,0,0,0
4,49,30,0,0,0,6,0,6,0,0,0,0,0,0,0,0,3,2
10,3,10,8,4,0,2,0,0,11,0,10,12,3,6,6,0,0,0
0,0,0,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,0
0,32,7,0,2,0,24,0,0,0,2,8,0,0,0,0,0,0,0
0,22,2,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0
