187,125,122,110,59,3,21,20,3,6,6,4,3,0,2,0,0,0,2
202,5,13,2,2,0,0,0,9,3,0,2,2,0,0,3,0,0,0
0,6,0,0,4,56,6,0,0,0,0,0,0,4,0,0,0,2,0
2,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,3,0,0
0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
