153,48,2,12,75,0,25,0,0,0,5,6,3,0,2
13,112,15,78,16,0,2,0,0,0,6,0,0,0,0
49,34,0,10,11,0,13,0,0,0,4,8,3,0,0
3,0,0,0,0,49,6,0,0,0,0,0,3,2,0
2,2,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,43,0,0,0,0,0,0,0
0,17,16,12,0,0,0,0,0,0,0,0,0,0,0
3,4,0,0,9,0,5,0,0,21,0,0,0,0,0
7,3,0,32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
